,Station,Date,num_entries,"('num_entries', 'amax')","('num_entries', 'amin')",normalized_entries
417,104 ST,03/03/2020,4602,4640,212,0.9914182475158085
418,104 ST,03/04/2020,4555,4640,212,0.9808039747064138
419,104 ST,03/05/2020,4490,4640,212,0.9661246612466124
420,104 ST,03/06/2020,4388,4640,212,0.943089430894309
421,104 ST,03/07/2020,2023,4640,212,0.40898825654923215
422,104 ST,03/08/2020,1239,4640,212,0.23193315266485998
423,104 ST,03/09/2020,4150,4640,212,0.8893405600722674
424,104 ST,03/10/2020,4220,4640,212,0.9051490514905149
425,104 ST,03/11/2020,4141,4640,212,0.8873080397470642
426,104 ST,03/12/2020,3875,4640,212,0.8272357723577236
427,104 ST,03/13/2020,3533,4640,212,0.75
428,104 ST,03/14/2020,1621,4640,212,0.31820234869015357
429,104 ST,03/15/2020,1080,4640,212,0.1960252935862692
430,104 ST,03/16/2020,2494,4640,212,0.5153568202348691
431,104 ST,03/17/2020,2163,4640,212,0.4406052393857272
432,104 ST,03/18/2020,2061,4640,212,0.4175700090334237
433,104 ST,03/19/2020,1845,4640,212,0.36878952122854564
434,104 ST,03/20/2020,1723,4640,212,0.3412375790424571
435,104 ST,03/21/2020,767,4640,212,0.12533875338753386
436,104 ST,03/22/2020,494,4640,212,0.06368563685636856
437,104 ST,03/23/2020,916,4640,212,0.15898825654923215
438,104 ST,03/24/2020,900,4640,212,0.15537488708220415
439,104 ST,03/25/2020,802,4640,212,0.13324299909665763
440,104 ST,03/26/2020,821,4640,212,0.1375338753387534
441,104 ST,03/27/2020,756,4640,212,0.12285456187895212
442,104 ST,03/28/2020,360,4640,212,0.03342366757000903
443,104 ST,03/29/2020,291,4640,212,0.017841011743450767
444,104 ST,03/30/2020,584,4640,212,0.08401084010840108
445,104 ST,03/31/2020,538,4640,212,0.07362240289069558
446,104 ST,04/01/2020,550,4640,212,0.07633242999096658
447,104 ST,04/02/2020,513,4640,212,0.06797651309846432
448,104 ST,04/03/2020,514,4640,212,0.06820234869015357
449,104 ST,04/04/2020,284,4640,212,0.016260162601626018
450,104 ST,04/05/2020,231,4640,212,0.004290876242095754
451,104 ST,04/06/2020,472,4640,212,0.05871725383920506
452,104 ST,04/07/2020,418,4640,212,0.04652213188798555
453,104 ST,04/08/2020,436,4640,212,0.05058717253839205
454,104 ST,04/09/2020,445,4640,212,0.0526196928635953
455,104 ST,04/10/2020,409,4640,212,0.04448961156278229
456,104 ST,04/11/2020,281,4640,212,0.015582655826558265
457,104 ST,04/12/2020,212,4640,212,0.0
458,104 ST,04/13/2020,421,4640,212,0.047199638663053295
459,104 ST,04/14/2020,469,4640,212,0.05803974706413731
460,104 ST,04/15/2020,454,4640,212,0.05465221318879855
461,104 ST,04/16/2020,458,4640,212,0.05555555555555555
462,104 ST,04/17/2020,505,4640,212,0.06616982836495032
463,104 ST,04/18/2020,280,4640,212,0.015356820234869015
464,104 ST,04/19/2020,237,4640,212,0.005645889792231256
465,104 ST,04/20/2020,528,4640,212,0.07136404697380307
466,104 ST,04/21/2020,481,4640,212,0.06074977416440831
467,104 ST,04/22/2020,525,4640,212,0.07068654019873533
468,104 ST,04/23/2020,533,4640,212,0.07249322493224933
469,104 ST,04/24/2020,534,4640,212,0.07271906052393858
470,104 ST,12/28/2019,2150,4640,212,0.43766937669376693
471,104 ST,12/29/2019,1592,4640,212,0.3116531165311653
472,104 ST,12/30/2019,3470,4640,212,0.7357723577235772
473,104 ST,12/31/2019,3259,4640,212,0.6881210478771455
474,110 ST,01/01/2020,3938,11020,594,0.3207366199884903
475,110 ST,01/02/2020,9540,11020,594,0.8580471897180126
476,110 ST,01/03/2020,9631,11020,594,0.8667753692691349
477,110 ST,01/04/2020,5801,11020,594,0.49942451563399193
478,110 ST,01/05/2020,4419,11020,594,0.3668712833301362
479,110 ST,01/06/2020,10156,11020,594,0.9171302512948398
480,110 ST,01/07/2020,10469,11020,594,0.9471513523882601
481,110 ST,01/08/2020,10575,11020,594,0.9573182428544025
482,110 ST,01/09/2020,10533,11020,594,0.9532898522923461
483,110 ST,01/10/2020,10894,11020,594,0.9879148283138308
484,110 ST,01/11/2020,6216,11020,594,0.5392288509495492
485,110 ST,01/12/2020,4534,11020,594,0.37790140034529063
486,110 ST,01/13/2020,11020,11020,594,1.0
487,110 ST,01/14/2020,10439,11020,594,0.9442739305582198
488,110 ST,01/15/2020,10799,11020,594,0.9788029925187033
489,110 ST,01/16/2020,10693,11020,594,0.9686361020525609
490,110 ST,01/17/2020,10689,11020,594,0.9682524458085555
491,110 ST,01/18/2020,4978,11020,594,0.4204872434298868
492,110 ST,01/19/2020,4375,11020,594,0.3626510646460771
493,110 ST,01/20/2020,6157,11020,594,0.53356992135047
494,110 ST,01/21/2020,10106,11020,594,0.9123345482447727
495,110 ST,01/22/2020,10456,11020,594,0.9459044695952427
496,110 ST,01/23/2020,10462,11020,594,0.9464799539612507
497,110 ST,01/24/2020,10658,11020,594,0.9652791099175139
498,110 ST,01/25/2020,5164,11020,594,0.4383272587761366
499,110 ST,01/26/2020,4342,11020,594,0.3594859006330328
500,110 ST,01/27/2020,9872,11020,594,0.8898906579704585
501,110 ST,01/28/2020,10630,11020,594,0.9625935162094763
502,110 ST,01/29/2020,10780,11020,594,0.9769806253596778
503,110 ST,01/30/2020,10703,11020,594,0.9695952426625744
504,110 ST,01/31/2020,10864,11020,594,0.9850374064837906
505,110 ST,02/01/2020,5876,11020,594,0.5066180702090927
506,110 ST,02/02/2020,4446,11020,594,0.36946096297717246
507,110 ST,02/03/2020,10086,11020,594,0.9104162670247459
508,110 ST,02/04/2020,10852,11020,594,0.9838864377517744
509,110 ST,02/05/2020,10932,11020,594,0.9915595626318818
510,110 ST,02/06/2020,10752,11020,594,0.9742950316516401
511,110 ST,02/07/2020,10877,11020,594,0.986284289276808
512,110 ST,02/08/2020,6177,11020,594,0.5354882025704968
513,110 ST,02/09/2020,4319,11020,594,0.35727987723000193
514,110 ST,02/10/2020,10186,11020,594,0.9200076731248801
515,110 ST,02/11/2020,10656,11020,594,0.9650872817955112
516,110 ST,02/12/2020,10736,11020,594,0.9727604066756187
517,110 ST,02/13/2020,10839,11020,594,0.982639554958757
518,110 ST,02/14/2020,10896,11020,594,0.9881066564358335
519,110 ST,02/15/2020,5521,11020,594,0.47256857855361595
520,110 ST,02/16/2020,4390,11020,594,0.3640897755610973
521,110 ST,02/17/2020,5991,11020,594,0.5176481872242471
522,110 ST,02/18/2020,8890,11020,594,0.7957030500671398
523,110 ST,02/19/2020,9221,11020,594,0.8274506042585843
524,110 ST,02/20/2020,9428,11020,594,0.8473048148858623
525,110 ST,02/21/2020,9304,11020,594,0.8354114713216958
526,110 ST,02/22/2020,5952,11020,594,0.5139075388451947
527,110 ST,02/23/2020,4314,11020,594,0.3568003069249952
528,110 ST,02/24/2020,10165,11020,594,0.9179934778438519
529,110 ST,02/25/2020,10530,11020,594,0.953002110109342
530,110 ST,02/26/2020,10863,11020,594,0.9849414924227892
531,110 ST,02/27/2020,10756,11020,594,0.9746786878956455
532,110 ST,02/28/2020,10968,11020,594,0.9950124688279302
533,110 ST,02/29/2020,6095,11020,594,0.5276232495683867
534,110 ST,03/01/2020,4345,11020,594,0.35977364281603685
535,110 ST,03/02/2020,10115,11020,594,0.9131977747937847
536,110 ST,03/03/2020,10665,11020,594,0.9659505083445233
537,110 ST,03/04/2020,10649,11020,594,0.9644158833685018
538,110 ST,03/05/2020,10602,11020,594,0.9599079225014387
539,110 ST,03/06/2020,10414,11020,594,0.9418760790331863
540,110 ST,03/07/2020,5827,11020,594,0.5019182812200269
541,110 ST,03/08/2020,3643,11020,594,0.2924419719930942
542,110 ST,03/09/2020,9274,11020,594,0.8325340494916554
543,110 ST,03/10/2020,9516,11020,594,0.8557452522539805
544,110 ST,03/11/2020,9454,11020,594,0.8497985804718972
545,110 ST,03/12/2020,8747,11020,594,0.7819873393439478
546,110 ST,03/13/2020,7781,11020,594,0.6893343564166506
547,110 ST,03/14/2020,3959,11020,594,0.3227508152695185
548,110 ST,03/15/2020,2838,11020,594,0.21523115288701325
549,110 ST,03/16/2020,4839,11020,594,0.4071551889507002
550,110 ST,03/17/2020,4386,11020,594,0.3637061193170919
551,110 ST,03/18/2020,4142,11020,594,0.34030308843276424
552,110 ST,03/19/2020,3745,11020,594,0.30222520621523113
553,110 ST,03/20/2020,3348,11020,594,0.2641473239976981
554,110 ST,03/21/2020,1792,11020,594,0.11490504507960866
555,110 ST,03/22/2020,1203,11020,594,0.058411663149817765
556,110 ST,03/23/2020,1923,11020,594,0.12746978707078457
557,110 ST,03/24/2020,2046,11020,594,0.13926721657394975
558,110 ST,03/25/2020,1232,11020,594,0.061193170918856704
559,110 ST,03/26/2020,1843,11020,594,0.11979666219067715
560,110 ST,03/27/2020,1979,11020,594,0.13284097448685978
561,110 ST,03/28/2020,1079,11020,594,0.04651831958565126
562,110 ST,03/29/2020,865,11020,594,0.0259927105313639
563,110 ST,03/30/2020,1662,11020,594,0.10243621714943411
564,110 ST,03/31/2020,1692,11020,594,0.10531363897947439
565,110 ST,04/01/2020,1590,11020,594,0.09553040475733743
566,110 ST,04/02/2020,1588,11020,594,0.09533857663533474
567,110 ST,04/03/2020,1545,11020,594,0.091214272012277
568,110 ST,04/04/2020,932,11020,594,0.032418952618453865
569,110 ST,04/05/2020,741,11020,594,0.014099366967197392
570,110 ST,04/06/2020,1389,11020,594,0.07625167849606752
571,110 ST,04/07/2020,1319,11020,594,0.06953769422597353
572,110 ST,04/08/2020,1297,11020,594,0.06742758488394399
573,110 ST,04/09/2020,1193,11020,594,0.05745252253980433
574,110 ST,04/10/2020,1282,11020,594,0.06598887396892385
575,110 ST,04/11/2020,812,11020,594,0.02090926529829273
576,110 ST,04/12/2020,594,11020,594,0.0
577,110 ST,04/13/2020,1058,11020,594,0.044504124304623055
578,110 ST,04/14/2020,1214,11020,594,0.059466717820832536
579,110 ST,04/15/2020,1210,11020,594,0.05908306157682716
580,110 ST,04/16/2020,1212,11020,594,0.059274889698829845
581,110 ST,04/17/2020,1299,11020,594,0.06761941300594668
582,110 ST,04/18/2020,809,11020,594,0.0206215231152887
583,110 ST,04/19/2020,674,11020,594,0.0076731248801074235
584,110 ST,04/20/2020,1285,11020,594,0.06627661615192787
585,110 ST,04/21/2020,1186,11020,594,0.056781124112794935
586,110 ST,04/22/2020,1349,11020,594,0.0724151160560138
587,110 ST,04/23/2020,1274,11020,594,0.0652215614809131
588,110 ST,04/24/2020,1279,11020,594,0.06570113178591981
589,110 ST,12/28/2019,6001,11020,594,0.5186073278342606
590,110 ST,12/29/2019,5016,11020,594,0.42413197774793787
591,110 ST,12/30/2019,7904,11020,594,0.7011317859198158
592,110 ST,12/31/2019,7989,11020,594,0.70928448110493
593,111 ST,01/01/2020,5828,36371,833,0.14055377342562891
594,111 ST,01/02/2020,14830,36371,833,0.39386009342112666
595,111 ST,01/03/2020,15189,36371,833,0.4039619562158816
596,111 ST,01/04/2020,9377,36371,833,0.24041870673645113
597,111 ST,01/05/2020,7178,36371,833,0.17854127975687997
598,111 ST,01/06/2020,15571,36371,833,0.4147110135629467
599,111 ST,01/07/2020,15704,36371,833,0.4184534864089144
600,111 ST,01/08/2020,15807,36371,833,0.42135179244752097
601,111 ST,01/09/2020,15602,36371,833,0.41558331926388653
602,111 ST,01/10/2020,15927,36371,833,0.4247284596769655
603,111 ST,01/11/2020,8950,36371,833,0.22840339917834432
604,111 ST,01/12/2020,6566,36371,833,0.16132027688671283
605,111 ST,01/13/2020,15504,36371,833,0.4128257076931735
606,111 ST,01/14/2020,15594,36371,833,0.4153582081152569
607,111 ST,01/15/2020,15924,36371,833,0.4246440429962294
608,111 ST,01/16/2020,15773,36371,833,0.42039507006584503
609,111 ST,01/17/2020,15501,36371,833,0.4127412910124374
610,111 ST,01/18/2020,8887,36371,833,0.22663064888288592
611,111 ST,01/19/2020,7416,36371,833,0.18523833642861162
612,111 ST,01/20/2020,11399,36371,833,0.2973155495525916
613,111 ST,01/21/2020,14115,36371,833,0.373740784512353
614,111 ST,01/22/2020,15251,36371,833,0.40570656761776125
615,111 ST,01/23/2020,15275,36371,833,0.4063819010636502
616,111 ST,01/24/2020,15194,36371,833,0.4041026506837751
617,111 ST,01/25/2020,8085,36371,833,0.20406325623276492
618,111 ST,01/26/2020,6510,36371,833,0.15974449884630537
619,111 ST,01/27/2020,15200,36371,833,0.4042714840452473
620,111 ST,01/28/2020,16052,36371,833,0.42824582137430356
621,111 ST,01/29/2020,16097,36371,833,0.42951207158534527
622,111 ST,01/30/2020,15931,36371,833,0.4248410152512803
623,111 ST,01/31/2020,15908,36371,833,0.4241938206989701
624,111 ST,02/01/2020,28734,36371,833,0.7851032697394339
625,111 ST,02/02/2020,21020,36371,833,0.5680398446733075
626,111 ST,02/03/2020,15775,36371,833,0.4204513478530024
627,111 ST,02/04/2020,16286,36371,833,0.43483032247172043
628,111 ST,02/05/2020,16332,36371,833,0.4361247115763408
629,111 ST,02/06/2020,16029,36371,833,0.42759862682199334
630,111 ST,02/07/2020,16149,36371,833,0.4309752940514379
631,111 ST,02/08/2020,28924,36371,833,0.7904496595193877
632,111 ST,02/09/2020,20302,36371,833,0.5478361190837976
633,111 ST,02/10/2020,15787,36371,833,0.42078901457594686
634,111 ST,02/11/2020,15974,36371,833,0.42605098767516464
635,111 ST,02/12/2020,16502,36371,833,0.4409083234847206
636,111 ST,02/13/2020,16341,36371,833,0.43637796161854914
637,111 ST,02/14/2020,16127,36371,833,0.4303562383927064
638,111 ST,02/15/2020,28058,36371,833,0.7660813776802297
639,111 ST,02/16/2020,22393,36371,833,0.6066745455568687
640,111 ST,02/17/2020,36371,36371,833,1.0
641,111 ST,02/18/2020,15074,36371,833,0.4007259834543306
642,111 ST,02/19/2020,15251,36371,833,0.40570656761776125
643,111 ST,02/20/2020,14845,36371,833,0.39428217682480726
644,111 ST,02/21/2020,14716,36371,833,0.39065225955315436
645,111 ST,02/22/2020,29943,36371,833,0.8191231920760875
646,111 ST,02/23/2020,22088,36371,833,0.5980921830153638
647,111 ST,02/24/2020,16016,36371,833,0.4272328212054702
648,111 ST,02/25/2020,16112,36371,833,0.4299341549890258
649,111 ST,02/26/2020,16169,36371,833,0.43153807192301197
650,111 ST,02/27/2020,16270,36371,833,0.43438010017446116
651,111 ST,02/28/2020,16090,36371,833,0.4293150993302943
652,111 ST,02/29/2020,28672,36371,833,0.7833586583375541
653,111 ST,03/01/2020,21011,36371,833,0.5677865946310992
654,111 ST,03/02/2020,16164,36371,833,0.43139737745511847
655,111 ST,03/03/2020,16250,36371,833,0.43381732230288705
656,111 ST,03/04/2020,16375,36371,833,0.4373346840002251
657,111 ST,03/05/2020,16314,36371,833,0.43561821149192415
658,111 ST,03/06/2020,15978,36371,833,0.4261635432494794
659,111 ST,03/07/2020,27600,36371,833,0.7531937644211829
660,111 ST,03/08/2020,17962,36371,833,0.48199110810962914
661,111 ST,03/09/2020,15322,36371,833,0.4077044290618493
662,111 ST,03/10/2020,15345,36371,833,0.4083516236141595
663,111 ST,03/11/2020,13937,36371,833,0.3687320614553436
664,111 ST,03/12/2020,14457,36371,833,0.3833642861162699
665,111 ST,03/13/2020,13414,36371,833,0.35401542011368115
666,111 ST,03/14/2020,7637,36371,833,0.19145703190950533
667,111 ST,03/15/2020,5121,36371,833,0.12065957566548484
668,111 ST,03/16/2020,10002,36371,833,0.2580055152231414
669,111 ST,03/17/2020,8327,36371,833,0.21087286847881143
670,111 ST,03/18/2020,7839,36371,833,0.19714108841240363
671,111 ST,03/19/2020,7085,36371,833,0.17592436265406045
672,111 ST,03/20/2020,6926,36371,833,0.17145027857504644
673,111 ST,03/21/2020,3605,36371,833,0.07800101300016883
674,111 ST,03/22/2020,2104,36371,833,0.0357645337385334
675,111 ST,03/23/2020,3204,36371,833,0.06671731667510833
676,111 ST,03/24/2020,3406,36371,833,0.07240137317800664
677,111 ST,03/25/2020,3157,36371,833,0.06539478867690922
678,111 ST,03/26/2020,3179,36371,833,0.06601384433564073
679,111 ST,03/27/2020,3077,36371,833,0.06314367719061287
680,111 ST,03/28/2020,1627,36371,833,0.02234228150149136
681,111 ST,03/29/2020,1195,36371,833,0.010186279475491024
682,111 ST,03/30/2020,2371,36371,833,0.0432776183240475
683,111 ST,03/31/2020,2011,36371,833,0.03314761663571388
684,111 ST,04/01/2020,1980,36371,833,0.032275310934774044
685,111 ST,04/02/2020,1883,36371,833,0.02954583825763971
686,111 ST,04/03/2020,1912,36371,833,0.030361866171422138
687,111 ST,04/04/2020,1265,36371,833,0.012156002026000338
688,111 ST,04/05/2020,953,36371,833,0.0033766672294445383
689,111 ST,04/06/2020,1842,36371,833,0.028392143620912826
690,111 ST,04/07/2020,1756,36371,833,0.02597219877314424
691,111 ST,04/08/2020,1667,36371,833,0.02346783724463954
692,111 ST,04/09/2020,1580,36371,833,0.02101975350329225
693,111 ST,04/10/2020,1580,36371,833,0.02101975350329225
694,111 ST,04/11/2020,1102,36371,833,0.007569362372671507
695,111 ST,04/12/2020,833,36371,833,0.0
696,111 ST,04/13/2020,1483,36371,833,0.018290280826157915
697,111 ST,04/14/2020,1794,36371,833,0.02704147672913501
698,111 ST,04/15/2020,1714,36371,833,0.02479036524283865
699,111 ST,04/16/2020,1763,36371,833,0.02616917102819517
700,111 ST,04/17/2020,1888,36371,833,0.029686532725533232
701,111 ST,04/18/2020,1223,36371,833,0.010974168495694749
702,111 ST,04/19/2020,1011,36371,833,0.005008723057009399
703,111 ST,04/20/2020,1999,36371,833,0.03280994991276943
704,111 ST,04/21/2020,1938,36371,833,0.031093477404468457
705,111 ST,04/22/2020,2154,36371,833,0.03717147841746862
706,111 ST,04/23/2020,2119,36371,833,0.03618661714221397
707,111 ST,04/24/2020,1952,36371,833,0.03148742191457032
708,111 ST,12/28/2019,10422,36371,833,0.2698238505261973
709,111 ST,12/29/2019,7966,36371,833,0.2007147278968991
710,111 ST,12/30/2019,13373,36371,833,0.35286172547695427
711,111 ST,12/31/2019,12672,36371,833,0.33313636107828243
712,116 ST,01/01/2020,12475,31449,1633,0.3636302656291924
713,116 ST,01/02/2020,26123,31449,1633,0.8213710759323853
714,116 ST,01/03/2020,27260,31449,1633,0.8595049637778374
715,116 ST,01/04/2020,16784,31449,1633,0.5081499865843843
716,116 ST,01/05/2020,14804,31449,1633,0.4417426884894017
717,116 ST,01/06/2020,29170,31449,1633,0.9235645291118862
718,116 ST,01/07/2020,29821,31449,1633,0.9453984437885699
719,116 ST,01/08/2020,30016,31449,1633,0.9519385564797425
720,116 ST,01/09/2020,29778,31449,1633,0.9439562650925678
721,116 ST,01/10/2020,30458,31449,1633,0.9667628119130668
722,116 ST,01/11/2020,18292,31449,1633,0.5587268580627851
723,116 ST,01/12/2020,14887,31449,1633,0.44452642876308024
724,116 ST,01/13/2020,29265,31449,1633,0.9267507378588677
725,116 ST,01/14/2020,29789,31449,1633,0.9443251945264287
726,116 ST,01/15/2020,30487,31449,1633,0.9677354440568822
727,116 ST,01/16/2020,29113,31449,1633,0.9216528038636973
728,116 ST,01/17/2020,29650,31449,1633,0.9396632680440032
729,116 ST,01/18/2020,15816,31449,1633,0.47568419640461496
730,116 ST,01/19/2020,13749,31449,1633,0.4063590018781862
731,116 ST,01/20/2020,18193,31449,1633,0.5554064931580359
732,116 ST,01/21/2020,28435,31449,1633,0.8989133351220822
733,116 ST,01/22/2020,29281,31449,1633,0.9272873624899383
734,116 ST,01/23/2020,29108,31449,1633,0.9214851086664878
735,116 ST,01/24/2020,29446,31449,1633,0.9328213039978535
736,116 ST,01/25/2020,16303,31449,1633,0.49201770861282534
737,116 ST,01/26/2020,15009,31449,1633,0.4486181915749933
738,116 ST,01/27/2020,28503,31449,1633,0.901193989804132
739,116 ST,01/28/2020,30864,31449,1633,0.9803796619264824
740,116 ST,01/29/2020,30889,31449,1633,0.9812181379125302
741,116 ST,01/30/2020,30769,31449,1633,0.9771934531795009
742,116 ST,01/31/2020,30515,31449,1633,0.9686745371612557
743,116 ST,02/01/2020,17786,31449,1633,0.5417561041051784
744,116 ST,02/02/2020,14802,31449,1633,0.44167561041051784
745,116 ST,02/03/2020,29625,31449,1633,0.9388247920579554
746,116 ST,02/04/2020,30693,31449,1633,0.9746444861819158
747,116 ST,02/05/2020,31449,31449,1633,1.0
748,116 ST,02/06/2020,31076,31449,1633,0.9874899382881674
749,116 ST,02/07/2020,30727,31449,1633,0.9757848135229407
750,116 ST,02/08/2020,18445,31449,1633,0.5638583310973974
751,116 ST,02/09/2020,14855,31449,1633,0.4434531795009391
752,116 ST,02/10/2020,29667,31449,1633,0.9402334317145157
753,116 ST,02/11/2020,30769,31449,1633,0.9771934531795009
754,116 ST,02/12/2020,30852,31449,1633,0.9799771934531795
755,116 ST,02/13/2020,31172,31449,1633,0.9907096860745909
756,116 ST,02/14/2020,31339,31449,1633,0.9963107056613899
757,116 ST,02/15/2020,16753,31449,1633,0.507110276361685
758,116 ST,02/16/2020,14901,31449,1633,0.44499597531526697
759,116 ST,02/17/2020,18177,31449,1633,0.5548698685269654
760,116 ST,02/18/2020,26016,31449,1633,0.8177823987121009
761,116 ST,02/19/2020,27040,31449,1633,0.8521263751006172
762,116 ST,02/20/2020,26995,31449,1633,0.8506171183257312
763,116 ST,02/21/2020,26539,31449,1633,0.8353233163402201
764,116 ST,02/22/2020,18255,31449,1633,0.5574859136034344
765,116 ST,02/23/2020,14826,31449,1633,0.44248054735712367
766,116 ST,02/24/2020,29971,31449,1633,0.9504292997048565
767,116 ST,02/25/2020,30558,31449,1633,0.9701167158572579
768,116 ST,02/26/2020,31017,31449,1633,0.9855111349610947
769,116 ST,02/27/2020,31245,31449,1633,0.9931580359538503
770,116 ST,02/28/2020,30976,31449,1633,0.9841360343439763
771,116 ST,02/29/2020,17829,31449,1633,0.5431982828011805
772,116 ST,03/01/2020,14611,31449,1633,0.43526965387711297
773,116 ST,03/02/2020,29777,31449,1633,0.9439227260531259
774,116 ST,03/03/2020,30771,31449,1633,0.9772605312583847
775,116 ST,03/04/2020,30436,31449,1633,0.9660249530453447
776,116 ST,03/05/2020,30656,31449,1633,0.973403541722565
777,116 ST,03/06/2020,29999,31449,1633,0.9513683928092299
778,116 ST,03/07/2020,18153,31449,1633,0.5540649315803595
779,116 ST,03/08/2020,14468,31449,1633,0.43047357123691976
780,116 ST,03/09/2020,29126,31449,1633,0.9220888113764422
781,116 ST,03/10/2020,29346,31449,1633,0.9294674000536625
782,116 ST,03/11/2020,28632,31449,1633,0.9055205258921385
